Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,6937.159664527408,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1288.118032592592,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,Freight,IHS (M-1),,Freight,Yes,85.65185185185186,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,Fx (M-1),IHS (M-1),,Fx,No,5.3409,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5050,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,748.75,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,6821.717933999999,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2025,2025,12,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1277.26,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,Freight,IHS (M-1),,Freight,Yes,64.9074074074074,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,Fx (M-1),IHS (M-1),,Fx,No,5.4531,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4900,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,756.25,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,6882.544935066668,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2026,2026,1,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1262.134370370371,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,Freight,IHS (M-1),,Freight,Yes,58.1716049382716,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,Fx (M-1),IHS (M-1),,Fx,No,5.338,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4600,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,818.125,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,6991.880448148148,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2026,2026,2,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1309.831481481481,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,Freight,IHS (M-1),,Freight,Yes,74.28641975308642,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,Fx (M-1),IHS (M-1),,Fx,No,5.2006,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4050,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,838.33,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,6905.3358776,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2026,2026,3,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1327.796,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2026,2026,4,,Fx (M-1),IHS (M-1),,Fx,No,5.2316,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2026,2026,4,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4100,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2026,2026,4,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,1111.25,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2026,2026,4,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8755.535746982718,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2026,2026,4,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1673.586617283951,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
