source_file,sheet_name,metric_row,metric_name,column_letter,period_raw,period_normalized,value_raw
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BO,45017,2023-04-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BP,45047,2023-05-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BQ,45078,2023-06-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BR,45108,2023-07-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BS,45139,2023-08-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BT,45170,2023-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BU,45200,2023-10-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BV,45231,2023-11-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BW,45261,2023-12-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BX,44927,2023-01-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BY,44958,2023-02-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,BZ,44986,2023-03-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CA,45017,2023-04-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CB,45047,2023-05-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CC,45078,2023-06-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CD,45108,2023-07-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CE,45139,2023-08-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CF,45536,2024-09-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CG,45566,2024-10-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CH,45597,2024-11-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CI,45627,2024-12-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CJ,45658,2025-01-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CK,45689,2025-02-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CL,45717,2025-03-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CM,45748,2025-04-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CN,45778,2025-05-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CO,45809,2025-06-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CP,45839,2025-07-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CQ,45870,2025-08-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CR,45901,2025-09-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CS,45931,2025-10-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CT,45962,2025-11-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CU,45992,2025-12-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,24,ZF Legislation Change,CV,46023,2026-01-01,18.958371334172792
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,C,,,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,D,ICIS China MID (n-1). ,ICIS China MID (n-1). ,Sur Charge Alpek Br
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,E,May-18,May-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,F,Jun-18,Jun-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,G,Jul-18,Jul-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,H,Ago-18,Ago-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,I,Sep-18,Sep-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,J,Oct-18,Oct-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,K,Nov-18,Nov-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,L,Dic-18,Dic-18,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,M,Jan-19,Jan-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,N,Feb-19,Feb-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,O,Mar-19,Mar-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,P,Abr-19,Abr-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,Q,May-19,May-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,R,Jun-19,Jun-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,S,Jul-19,Jul-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,T,Ago-19,Ago-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,U,Sep-19,Sep-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,V,Oct-19,Oct-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,W,Nov-19,Nov-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,X,Dic-19,Dic-19,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,Y,Jan-20,Jan-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,Z,Feb-20,Feb-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AA,Mar-20,Mar-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AB,Abr-20,Abr-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AC,Abr-20,Abr-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AD,May-20,May-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AE,May-20,May-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AF,Jun-20,Jun-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AG,Jun-20,Jun-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AH,Jul-20,Jul-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AI,Ago-20,Ago-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AJ,Sep-20,Sep-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AK,Oct-20,Oct-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AL,Nov-20,Nov-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AM,Dic-20,Dic-20,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AN,Jan-21,Jan-21,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AO,44228,2021-02-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AP,44256,2021-03-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AQ,44287,2021-04-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AR,44317,2021-05-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AS,44348,2021-06-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AT,44378,2021-07-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AU,44409,2021-08-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AV,44440,2021-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AW,44440,2021-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AX,44501,2021-11-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AY,44531,2021-12-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,AZ,44562,2022-01-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BA,44593,2022-02-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BB,44621,2022-03-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BC,44652,2022-04-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BD,44682,2022-05-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BE,44713,2022-06-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BF,44743,2022-07-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BG,44774,2022-08-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BH,44805,2022-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BI,44835,2022-10-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BJ,44866,2022-11-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BK,44896,2022-12-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BL,44927,2023-01-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BM,44958,2023-02-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BN,44986,2023-03-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BO,45017,2023-04-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BP,45047,2023-05-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BQ,45078,2023-06-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BR,45108,2023-07-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BS,45139,2023-08-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BT,45170,2023-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BU,45200,2023-10-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BV,45231,2023-11-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BW,45261,2023-12-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BX,44927,2023-01-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BY,44958,2023-02-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,BZ,44986,2023-03-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CA,45017,2023-04-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CB,45047,2023-05-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CC,45078,2023-06-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CD,45108,2023-07-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CE,45139,2023-08-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CF,45536,2024-09-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CG,45566,2024-10-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CH,45597,2024-11-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CI,45627,2024-12-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CJ,45658,2025-01-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CK,45689,2025-02-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CL,45717,2025-03-01,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CM,45748,2025-04-01,135
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CN,45778,2025-05-01,135
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CO,45809,2025-06-01,135
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CP,45839,2025-07-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CQ,45870,2025-08-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CR,45901,2025-09-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CS,45931,2025-10-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CT,45962,2025-11-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CU,45992,2025-12-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,25,Sur Charge Alpek Br,CV,46023,2026-01-01,0
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,C,,,
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,D,ICIS China MID (n-1). ,ICIS China MID (n-1). ,Total resin price ABI Fórmula VIRGEN
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,E,May-18,May-18,1716.2324109589042
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,F,Jun-18,Jun-18,1655.7048767123288
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,G,Jul-18,Jul-18,1654.9543413404247
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,H,Ago-18,Ago-18,1650.257398630137
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,I,Sep-18,Sep-18,1716.2324109589042
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,J,Oct-18,Oct-18,1639.0598047945205
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,K,Nov-18,Nov-18,1468.0695205479451
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,L,Dic-18,Dic-18,1398.5420663604248
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,M,Jan-19,Jan-19,1370.2923443835616
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,N,Feb-19,Feb-19,1422.1995179452053
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,O,Mar-19,Mar-19,1445.0997415753425
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,P,Abr-19,Abr-19,1451.2064678767124
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,Q,May-19,May-19,1333.0413139452055
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,R,Jun-19,Jun-19,1237.4710473287671
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,S,Jul-19,Jul-19,1287.0943113604251
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,T,Ago-19,Ago-19,1191.9759363835617
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,U,Sep-19,Sep-19,1167.2436948630136
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,V,Oct-19,Oct-19,1133.3100186301369
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,W,Nov-19,Nov-19,1119.9578539041097
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,X,Dic-19,Dic-19,1128.9856404432769
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,Y,Jan-20,Jan-20,1150.3830172785981
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,Z,Feb-20,Feb-20,1150.3830172785981
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AA,Mar-20,Mar-20,1023.1077369665325
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AB,Abr-20,Abr-20,922.04779618270766
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AC,Abr-20,Abr-20,986.45
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AD,May-20,May-20,939.79623737749137
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AE,May-20,May-20,962.07999999999981
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AF,Jun-20,Jun-20,950.59587621310789
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AG,Jun-20,Jun-20,956.03999999999985
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AH,Jul-20,Jul-20,926.98477393613234
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AI,Ago-20,Ago-20,912.79096289503639
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AJ,Sep-20,Sep-20,915.11134861036817
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AK,Oct-20,Oct-20,905.3854962648993
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AL,Nov-20,Nov-20,913.56853689120078
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AM,Dic-20,Dic-20,993.63397360736519
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AN,Jan-21,Jan-21,1087.905563809009
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AO,44228,2021-02-01,1200.5303688090091
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AP,44256,2021-03-01,1371.0042106347623
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AQ,44287,2021-04-01,1298.4923498813378
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AR,44317,2021-05-01,1521.9982751743905
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AS,44348,2021-06-01,1547.2482751743905
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AT,44378,2021-07-01,1714.8018923084646
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AU,44409,2021-08-01,1693.669904714149
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AV,44440,2021-09-01,1719.057509135396
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AW,44440,2021-09-01,1890.6153166243253
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AX,44501,2021-11-01,1907.0716196050071
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AY,44531,2021-12-01,1804.3773218032084
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,AZ,44562,2022-01-01,1928.5452991726795
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BA,44593,2022-02-01,1923.28
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BB,44621,2022-03-01,1895.01
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BC,44652,2022-04-01,1891.4099999999999
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BD,44682,2022-05-01,1923.2533873454365
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BE,44713,2022-06-01,1961.2255102430695
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BF,44743,2022-07-01,1833.6557225769557
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BG,44774,2022-08-01,1786.9499826187669
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BH,44805,2022-09-01,1650.334143937949
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BI,44835,2022-10-01,1428.9502754525249
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BJ,44866,2022-11-01,1299.8049317091488
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BK,44896,2022-12-01,1290.9424406383271
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BL,44927,2023-01-01,1255.4736151177467
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BM,44958,2023-02-01,1273.7800943026857
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BN,44986,2023-03-01,1272.9918834506852
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BO,45017,2023-04-01,1346.8089973008859
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BP,45047,2023-05-01,1273.8321433886906
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BQ,45078,2023-06-01,1193.5092310621178
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BR,45108,2023-07-01,1182.1110836473979
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BS,45139,2023-08-01,1226.6076392399507
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BT,45170,2023-09-01,1233.1194049881999
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BU,45200,2023-10-01,1189.8951538863171
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BV,45231,2023-11-01,1179.1737174535399
